source,target,source_location,target_location,source_coordinates,target_coordinates,Con,Date,Year,From_Node_Full_Name,PP,agt_description,AgtId
Afghanistan: 2000s Post-intervention process_location_28,Afghanistan: 2000s Post-intervention process_location_9,"Polska, Polska","Deutschland, Deutschland",POINT (19.134422 52.215933),POINT (10.4478313 51.1638175),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_3,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","United Kingdom, United Kingdom",POINT (6.141067462697978 49.62080075),POINT (-3.2765753 54.7023545),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_25,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Türkiye, Türkiye",POINT (6.141067462697978 49.62080075),POINT (34.9249653 38.9597594),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_26,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Sverige, Sverige",POINT (6.141067462697978 49.62080075),POINT (14.5208584 59.6749712),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_21,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","España, España",POINT (6.141067462697978 49.62080075),POINT (-4.8379791 39.3260685),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_4,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Россия, Россия",POINT (6.141067462697978 49.62080075),POINT (97.7453061 64.6863136),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_22,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","România, România",POINT (6.141067462697978 49.62080075),POINT (24.6859225 45.9852129),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_8,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","eu-LISA (European Union Agency for the Operational Management of Large-Scale IT Systems in the Area of Freedom, Security and Justice), France",POINT (6.141067462697978 49.62080075),POINT (7.764579287532104 48.5362087),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_1,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Slovenija, Slovenija",POINT (6.141067462697978 49.62080075),POINT (14.8153333 46.1199444),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_27,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Slovensko, Slovensko",POINT (6.141067462697978 49.62080075),POINT (19.4528646 48.7411522),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_30,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Malta, Malta",POINT (6.141067462697978 49.62080075),POINT (14.4476911 35.8885993),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_39,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Северна Македонија, Северна Македонија",POINT (6.141067462697978 49.62080075),POINT (21.7168387 41.6171214),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_43,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Latvija, Latvija",POINT (6.141067462697978 49.62080075),POINT (24.7537645 56.8406494),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_44,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Ireland, Éire / Ireland",POINT (6.141067462697978 49.62080075),POINT (-7.9794599 52.865196),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_37,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Eesti, Eesti",POINT (6.141067462697978 49.62080075),POINT (25.3319078 58.7523778),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_32,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Κύπρος, Κύπρος - Kıbrıs",POINT (6.141067462697978 49.62080075),POINT (32.889902651331866 34.9174159),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_17,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Hrvatska, Hrvatska",POINT (6.141067462697978 49.62080075),POINT (15.6575209 45.3658443),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_53,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Aga Khan Foundation, Rue de Lausanne, 1202, Rue de Lausanne, Genève, Genève, Schweiz/Suisse/Svizzera/Svizra",POINT (6.141067462697978 49.62080075),POINT (6.148023642473216 46.223678050000004),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_50,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","European Commission - T2, Boulevard Konrad Adenauer, 1283, Boulevard Konrad Adenauer, Luxembourg, Lëtzebuerg",POINT (6.141067462697978 49.62080075),POINT (6.159549503621487 49.6323517),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_18,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Italia, Italia",POINT (6.141067462697978 49.62080075),POINT (12.674297 42.6384261),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_11,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Қазақстан, Қазақстан",POINT (6.141067462697978 49.62080075),POINT (66.7780818 48.1012954),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_41,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Lietuva, Lietuva",POINT (6.141067462697978 49.62080075),POINT (23.7499997 55.3500003),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_40,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Luxembourg, Lëtzebuerg",POINT (6.141067462697978 49.62080075),POINT (6.129799 49.6112768),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_0,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Nederland, Nederland",POINT (6.141067462697978 49.62080075),POINT (5.6343227 52.2434979),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_19,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Portugal, Portugal",POINT (6.141067462697978 49.62080075),POINT (-8.1353519 39.6621648),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_24,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Norge, Norge",POINT (6.141067462697978 49.62080075),POINT (8.7876653 61.1529386),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_45,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Ísland, Ísland",POINT (6.141067462697978 49.62080075),POINT (-18.1059013 64.9841821),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_52,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Ελλάδα, Ελλάς",POINT (6.141067462697978 49.62080075),POINT (21.9877132 38.9953683),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_46,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Magyarország, Magyarország",POINT (6.141067462697978 49.62080075),POINT (19.5060937 47.1817585),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_35,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Österreich, Österreich",POINT (6.141067462697978 49.62080075),POINT (14.12456 47.59397),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_34,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","België - Belgique - Belgien, België / Belgique / Belgien",POINT (6.141067462697978 49.62080075),POINT (4.6667145 50.6402809),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_33,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Бългaрия, Бългaрия",POINT (6.141067462697978 49.62080075),POINT (25.4856617 42.6073975),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_51,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Česko, Česko",POINT (6.141067462697978 49.62080075),POINT (15.3381061 49.7439047),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_31,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Danmark, Danmark",POINT (6.141067462697978 49.62080075),POINT (10.3333283 55.670249),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_38,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Suomi / Finland, Suomi",POINT (6.141067462697978 49.62080075),POINT (25.9209164 63.2467777),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_2,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","France, France",POINT (6.141067462697978 49.62080075),POINT (1.8883335 46.603354),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_5,Afghanistan: 2000s Post-intervention process_location_9,"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg","Deutschland, Deutschland",POINT (6.141067462697978 49.62080075),POINT (10.4478313 51.1638175),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_25,"United Kingdom, United Kingdom","Türkiye, Türkiye",POINT (-3.2765753 54.7023545),POINT (34.9249653 38.9597594),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_26,"United Kingdom, United Kingdom","Sverige, Sverige",POINT (-3.2765753 54.7023545),POINT (14.5208584 59.6749712),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_21,"United Kingdom, United Kingdom","España, España",POINT (-3.2765753 54.7023545),POINT (-4.8379791 39.3260685),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_4,"United Kingdom, United Kingdom","Россия, Россия",POINT (-3.2765753 54.7023545),POINT (97.7453061 64.6863136),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_22,"United Kingdom, United Kingdom","România, România",POINT (-3.2765753 54.7023545),POINT (24.6859225 45.9852129),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_8,"United Kingdom, United Kingdom","eu-LISA (European Union Agency for the Operational Management of Large-Scale IT Systems in the Area of Freedom, Security and Justice), France",POINT (-3.2765753 54.7023545),POINT (7.764579287532104 48.5362087),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
