Con,date,year,AgtId,From Node (Full Name),From Node (Short Name),PP,From Node Type,From Node Sub-Type,agt_description,signatory_id,Edge,actor_id,actor_id_type,To Node Name,actor_detail,actor_type,To Node Type,To Node Sub-Type,short_actor_name,country_based,isco3c_actor_based,actor_additional_info,PAX_Hyperlink,PDF_Hyperlink,location,location_address
Georgia/Russia/Ossetia,1996-05-16,1996,1031,Memorandum on Measures of Providing Safety and Strengthening of Mutual Confidence between the Sides in the Georgian-Ossetian Conflict,"Pre-negotiation, May 1996",South Ossetia peace process,Peace Agreement,Pre-negotiation,"Short agreement outlining provisions for the de-militarization of the conflict zone, a re-commitment to the peace effort, an amnesty for those who did not commit military crimes or crimes against civilians during fighting, a tentative mention of peacekeeping forces, and the limiting of check points, as well as the involvement of civil forces.",4234,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1031,https://www.peaceagreements.org/viewmasterdocument/1031,POINT (97.7453061 64.6863136),"Россия, Россия"
Comoros/Anjouan,1997-12-13,1997,1035,Addis Ababa Agreement,"Pre-negotiation, December 1997",Comoros-Anjouan islands peace process,Peace Agreement,Pre-negotiation,"Through this agreement, parties (1) request the establishment of an international commission of inquiry for crimes committed during the crisis; (2) call for an Inter-Island Comorian Conference with a view to defining a new institutional framework meeting the legitimate aspirations of the Comorians; (3) and agree to establish a commission in charge of implementing the Agreement. ",4261,third party,347,IGO_347,League of Arab States,,IGO,Entity,IGO,LOAS,,,The League of Arab States is an IGO with affiliations to Regional Diplomatic IGOs (International Government Organizations). ,https://www.peaceagreements.org/view/1035,https://www.peaceagreements.org/viewmasterdocument/1035,POINT (29.309454311030105 30.864637000000002),"جامعة الدول العربية, مطروح, مصر"
Comoros/Anjouan,1997-12-13,1997,1035,Addis Ababa Agreement,"Pre-negotiation, December 1997",Comoros-Anjouan islands peace process,Peace Agreement,Pre-negotiation,"Through this agreement, parties (1) request the establishment of an international commission of inquiry for crimes committed during the crisis; (2) call for an Inter-Island Comorian Conference with a view to defining a new institutional framework meeting the legitimate aspirations of the Comorians; (3) and agree to establish a commission in charge of implementing the Agreement. ",4255,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1035,https://www.peaceagreements.org/viewmasterdocument/1035,POINT (97.7453061 64.6863136),"Россия, Россия"
Afghanistan,2006-02-01,2006,1061,Afghanistan Compact Building on Success (London Conference),"Framework-substantive, partial, February 2006",Afghanistan: 2000s Post-intervention process,Peace Agreement,"Framework-substantive, partial","This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",4400,party,590,CON_590,United Arab Emirates,,CON,Entity,Country/State,UAE,United Arab Emirates,ARE,,https://www.peaceagreements.org/view/1061,https://www.peaceagreements.org/viewmasterdocument/1061,POINT (53.9994829 24.0002488),"الإمارات العربية المتحدة, الإمارات العربية المتحدة"
Afghanistan,2006-02-01,2006,1061,Afghanistan Compact Building on Success (London Conference),"Framework-substantive, partial, February 2006",Afghanistan: 2000s Post-intervention process,Peace Agreement,"Framework-substantive, partial","This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",4398,party,554,CON_554,Turkey,,CON,Entity,Country/State,TUR,Turkey,TUR,,https://www.peaceagreements.org/view/1061,https://www.peaceagreements.org/viewmasterdocument/1061,POINT (34.9249653 38.9597594),"Türkiye, Türkiye"
Afghanistan,2006-02-01,2006,1061,Afghanistan Compact Building on Success (London Conference),"Framework-substantive, partial, February 2006",Afghanistan: 2000s Post-intervention process,Peace Agreement,"Framework-substantive, partial","This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",4393,party,419,CON_419,Saudi Arabia,,CON,Entity,Country/State,SAU,Saudi Arabia,SAU,,https://www.peaceagreements.org/view/1061,https://www.peaceagreements.org/viewmasterdocument/1061,POINT (42.3528328 25.6242618),"السعودية, السعودية"
Afghanistan,2006-02-01,2006,1061,Afghanistan Compact Building on Success (London Conference),"Framework-substantive, partial, February 2006",Afghanistan: 2000s Post-intervention process,Peace Agreement,"Framework-substantive, partial","This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",4392,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1061,https://www.peaceagreements.org/viewmasterdocument/1061,POINT (97.7453061 64.6863136),"Россия, Россия"
Afghanistan,2006-02-01,2006,1061,Afghanistan Compact Building on Success (London Conference),"Framework-substantive, partial, February 2006",Afghanistan: 2000s Post-intervention process,Peace Agreement,"Framework-substantive, partial","This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",4408,party,583,IGO_583,Islamic Development Bank,,IGO,Entity,IGO,ISDB,,,"Islamic Development Bank (ISDB) is an IGO, with affiliations to Global Development IGOs (International Government Organizations). They are also referred to as Islamic Development Bank || ISDB",https://www.peaceagreements.org/view/1061,https://www.peaceagreements.org/viewmasterdocument/1061,POINT (39.2014894 21.4757759),"The Islamic Development Bank, شارع الملك خالد, 22331, شارع الملك خالد, منطقة مكة المكرمة, السعودية"
Afghanistan,2006-02-01,2006,1061,Afghanistan Compact Building on Success (London Conference),"Framework-substantive, partial, February 2006",Afghanistan: 2000s Post-intervention process,Peace Agreement,"Framework-substantive, partial","This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",4423,third party,581,CON_581,Oman,,CON,Entity,Country/State,OMA,Oman,OMN,,https://www.peaceagreements.org/view/1061,https://www.peaceagreements.org/viewmasterdocument/1061,POINT (57.0036901 21.0000287),"عمان, عمان"
Afghanistan,2006-02-01,2006,1061,Afghanistan Compact Building on Success (London Conference),"Framework-substantive, partial, February 2006",Afghanistan: 2000s Post-intervention process,Peace Agreement,"Framework-substantive, partial","This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",4390,party,483,CON_483,Qatar,,CON,Entity,Country/State,QAT,Qatar,QAT,,https://www.peaceagreements.org/view/1061,https://www.peaceagreements.org/viewmasterdocument/1061,POINT (51.2295295 25.3336984),"قطر, قطر"
Afghanistan,2006-02-01,2006,1061,Afghanistan Compact Building on Success (London Conference),"Framework-substantive, partial, February 2006",Afghanistan: 2000s Post-intervention process,Peace Agreement,"Framework-substantive, partial","This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",4373,party,289,CON_289,Iran (Islamic Republic of),,CON,Entity,Country/State,IRN,Iran (Islamic Republic of),IRN,,https://www.peaceagreements.org/view/1061,https://www.peaceagreements.org/viewmasterdocument/1061,POINT (55.147647448637606 24.956654649999997),"Islamic Republic of Iran Pavilion, الإمارات العربية المتحدة"
Afghanistan,2006-02-01,2006,1061,Afghanistan Compact Building on Success (London Conference),"Framework-substantive, partial, February 2006",Afghanistan: 2000s Post-intervention process,Peace Agreement,"Framework-substantive, partial","This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",4376,party,80,CON_80,Jordan,,CON,Entity,Country/State,JOR,Jordan,JOR,,https://www.peaceagreements.org/view/1061,https://www.peaceagreements.org/viewmasterdocument/1061,POINT (36.941628 31.1667049),"الأردن, الأردن"
Afghanistan,2006-02-01,2006,1061,Afghanistan Compact Building on Success (London Conference),"Framework-substantive, partial, February 2006",Afghanistan: 2000s Post-intervention process,Peace Agreement,"Framework-substantive, partial","This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",4365,party,82,CON_82,Egypt,,CON,Entity,Country/State,EGY,Egypt,EGY,,https://www.peaceagreements.org/view/1061,https://www.peaceagreements.org/viewmasterdocument/1061,POINT (29.2675469 26.2540493),"مصر, مصر"
Sri Lanka,2003-06-10,2003,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka,"Implementation, June 2003",Sri Lanka LTTE 2002 onward process,Peace Agreement,Implementation,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",4762,third party,590,CON_590,United Arab Emirates,,CON,Entity,Country/State,UAE,United Arab Emirates,ARE,,https://www.peaceagreements.org/view/1154,https://www.peaceagreements.org/viewmasterdocument/1154,POINT (53.9994829 24.0002488),"الإمارات العربية المتحدة, الإمارات العربية المتحدة"
Sri Lanka,2003-06-10,2003,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka,"Implementation, June 2003",Sri Lanka LTTE 2002 onward process,Peace Agreement,Implementation,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",4757,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1154,https://www.peaceagreements.org/viewmasterdocument/1154,POINT (97.7453061 64.6863136),"Россия, Россия"
Sri Lanka,2003-06-10,2003,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka,"Implementation, June 2003",Sri Lanka LTTE 2002 onward process,Peace Agreement,Implementation,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",4753,third party,581,CON_581,Oman,,CON,Entity,Country/State,OMA,Oman,OMN,,https://www.peaceagreements.org/view/1154,https://www.peaceagreements.org/viewmasterdocument/1154,POINT (57.0036901 21.0000287),"عمان, عمان"
Sri Lanka,2003-06-10,2003,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka,"Implementation, June 2003",Sri Lanka LTTE 2002 onward process,Peace Agreement,Implementation,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",4758,third party,419,CON_419,Saudi Arabia,,CON,Entity,Country/State,SAU,Saudi Arabia,SAU,,https://www.peaceagreements.org/view/1154,https://www.peaceagreements.org/viewmasterdocument/1154,POINT (42.3528328 25.6242618),"السعودية, السعودية"
Sri Lanka,2003-06-10,2003,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka,"Implementation, June 2003",Sri Lanka LTTE 2002 onward process,Peace Agreement,Implementation,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",4718,third party,289,CON_289,Iran (Islamic Republic of),,CON,Entity,Country/State,IRN,Iran (Islamic Republic of),IRN,,https://www.peaceagreements.org/view/1154,https://www.peaceagreements.org/viewmasterdocument/1154,POINT (55.147647448637606 24.956654649999997),"Islamic Republic of Iran Pavilion, الإمارات العربية المتحدة"
Sri Lanka,2003-06-10,2003,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka,"Implementation, June 2003",Sri Lanka LTTE 2002 onward process,Peace Agreement,Implementation,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",4733,third party,90,IGO_90,African Union,,IGO,Entity,IGO,AU,,,"African Union (AU) is an IGO, with affiliations to Regional Diplomatic IGOs (International Government Organizations). They are also referred to as African Union || AU || THE AU",https://www.peaceagreements.org/view/1154,https://www.peaceagreements.org/viewmasterdocument/1154,POINT (42.5678934446982 -0.31206275),"African Union, Soomaaliya الصومال"
Sri Lanka,2003-06-10,2003,1154,Tokyo Declaration on Reconstruction and Development of Sri Lanka,"Implementation, June 2003",Sri Lanka LTTE 2002 onward process,Peace Agreement,Implementation,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",4744,third party,82,CON_82,Egypt,,CON,Entity,Country/State,EGY,Egypt,EGY,,https://www.peaceagreements.org/view/1154,https://www.peaceagreements.org/viewmasterdocument/1154,POINT (29.2675469 26.2540493),"مصر, مصر"
Bosnia and Herzegovina/Yugoslavia (former),1992-08-26,1992,1164,"Statement of Principles, International Conference on Yugoslavia (The London Conference)","Pre-negotiation, August 1992",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement is mainly comprised of calls on conflicting parties to comply with international humanitarian law, respect agreed ceasefires and to reach a final settlement on the constitutional status of Bosnia and Herzegovina.  ",4804,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1164,https://www.peaceagreements.org/viewmasterdocument/1164,POINT (97.7453061 64.6863136),"Россия, Россия"
Bosnia and Herzegovina/Yugoslavia (former),1992-08-27,1992,1165,"Confidence, Security-building and Verification (The London Conference)","Ceasefire, August 1992",Bosnia peace process,Peace Agreement,Ceasefire,"This agreement contains military measures designed to build confidence and preclude a cessation of hostilities. These include mechanisms for monitoring, improved communication between parties, and verification of weaponry. ",4819,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1165,https://www.peaceagreements.org/viewmasterdocument/1165,POINT (97.7453061 64.6863136),"Россия, Россия"
Bosnia and Herzegovina/Yugoslavia (former),1992-08-27,1992,1166,"Conclusions on Implementation of Existing Sanctions, International Conference on Yugoslavia (The London Conference)","Implementation, August 1992",Bosnia peace process,Peace Agreement,Implementation,"This conference document discusses measures to enforce existing sanctions against Serbia and Montenegro, compliance with UNSCR 757, enforcement by neighbouring states, unauthorised transfers of assets, and strengthening the legal framework. ",4834,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1166,https://www.peaceagreements.org/viewmasterdocument/1166,POINT (97.7453061 64.6863136),"Россия, Россия"
Bosnia and Herzegovina/Yugoslavia (former),1992-08-27,1992,1167,"Specific Decisions by the London Conference, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, August 1992",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement provides outlines specific decisions made by the London Conference, regarding: Cessation of Violence; Humanitarian Issues; Effective delivery of humanitarian aid; Dismantling detention camps; Safe Areas; International Action; Sanctions; and Violations of Humanitarian Law.  ",4848,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1167,https://www.peaceagreements.org/viewmasterdocument/1167,POINT (97.7453061 64.6863136),"Россия, Россия"
Bosnia and Herzegovina/Yugoslavia (former),1992-08-27,1992,1169,"Statement of Principles on Bosnia, International Conference on Former Yugoslavia (The London Conference)","Pre-negotiation, August 1992",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains principles for a political settlement in Bosnia and Herzegovina, including: cessation of hostilities; recognition of independence; rights for national minorities; assistance for return of those forcibly expelled; and grouping of all heavy weaponry under Bosnian Serb control.  ",4862,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1169,https://www.peaceagreements.org/viewmasterdocument/1169,POINT (97.7453061 64.6863136),"Россия, Россия"
Bosnia and Herzegovina/Yugoslavia (former),1993-05-22,1993,1172,Text of US/Russia/UK/France/Spain Joint Action Programme (JAP) on Bosnia,"Implementation, May 1993",Bosnia peace process,Peace Agreement,Implementation,,4885,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1172,https://www.peaceagreements.org/viewmasterdocument/1172,POINT (97.7453061 64.6863136),"Россия, Россия"
Croatia/Yugoslavia (former),1994-12-02,1994,1200,Agreement (Economic Agreement),"Framework-substantive, partial, December 1994",Croatia negotiation process,Peace Agreement,"Framework-substantive, partial","This agreement provides for assessing and repairing the water and electricity systems across the United Nations Protected Areas. It also establishes reopening of highways and railways, and unrestricted use of the oil pipeline passing through the UNPAs. ",4973,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1200,https://www.peaceagreements.org/viewmasterdocument/1200,POINT (97.7453061 64.6863136),"Россия, Россия"
Bosnia and Herzegovina/Yugoslavia (former),1995-12-15,1995,1203,UN Security Council Resolution 1031,"Implementation, December 1995",Bosnia peace process,Peace Agreement,Implementation,"This UN Security Council Resolution contains implementation modalities for enacting the General Framework Agreement for Peace, particularly for the formation of the multinational implementation force (IFOR), and reaffirming the powers of the High Representative. ",4999,party,581,CON_581,Oman,,CON,Entity,Country/State,OMA,Oman,OMN,,https://www.peaceagreements.org/view/1203,https://www.peaceagreements.org/viewmasterdocument/1203,POINT (57.0036901 21.0000287),"عمان, عمان"
Bosnia and Herzegovina/Yugoslavia (former),1995-12-15,1995,1203,UN Security Council Resolution 1031,"Implementation, December 1995",Bosnia peace process,Peace Agreement,Implementation,"This UN Security Council Resolution contains implementation modalities for enacting the General Framework Agreement for Peace, particularly for the formation of the multinational implementation force (IFOR), and reaffirming the powers of the High Representative. ",4987,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1203,https://www.peaceagreements.org/viewmasterdocument/1203,POINT (97.7453061 64.6863136),"Россия, Россия"
Bosnia and Herzegovina/Yugoslavia (former),1995-12-21,1995,1204,UN Security Council Resolution 1035,"Implementation, December 1995",Bosnia peace process,Peace Agreement,Implementation,"This short UN Security Council resolution agrees to establish an a United Nations civilian police force, the International Police Task Force (IPTF) and a United Nations civilian office in order to implement Annex 11 of the General Framework Agreement for Peace in Bosnia and Herzegovina. ",5015,party,581,CON_581,Oman,,CON,Entity,Country/State,OMA,Oman,OMN,,https://www.peaceagreements.org/view/1204,https://www.peaceagreements.org/viewmasterdocument/1204,POINT (57.0036901 21.0000287),"عمان, عمان"
Bosnia and Herzegovina/Yugoslavia (former),1995-12-21,1995,1204,UN Security Council Resolution 1035,"Implementation, December 1995",Bosnia peace process,Peace Agreement,Implementation,"This short UN Security Council resolution agrees to establish an a United Nations civilian police force, the International Police Task Force (IPTF) and a United Nations civilian office in order to implement Annex 11 of the General Framework Agreement for Peace in Bosnia and Herzegovina. ",5003,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1204,https://www.peaceagreements.org/viewmasterdocument/1204,POINT (97.7453061 64.6863136),"Россия, Россия"
Bosnia and Herzegovina/Yugoslavia (former),1996-12-12,1996,1209,UN Security Council Resolution 1088,"Implementation, December 1996",Bosnia peace process,Peace Agreement,Implementation,"This UN Security Council Resolution contains implementation modalities for enacting the General Framework Agreement for Peace, particularly formation of a multinational stabilization force (SFOR) to succeed IFOR, and reminds the parties of their commitment to cooperate with the International Tribunal for the Former Yugoslavia.",5028,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1209,https://www.peaceagreements.org/viewmasterdocument/1209,POINT (97.7453061 64.6863136),"Россия, Россия"
Bosnia and Herzegovina/Yugoslavia (former),1996-12-12,1996,1209,UN Security Council Resolution 1088,"Implementation, December 1996",Bosnia peace process,Peace Agreement,Implementation,"This UN Security Council Resolution contains implementation modalities for enacting the General Framework Agreement for Peace, particularly formation of a multinational stabilization force (SFOR) to succeed IFOR, and reminds the parties of their commitment to cooperate with the International Tribunal for the Former Yugoslavia.",5032,party,82,CON_82,Egypt,,CON,Entity,Country/State,EGY,Egypt,EGY,,https://www.peaceagreements.org/view/1209,https://www.peaceagreements.org/viewmasterdocument/1209,POINT (29.2675469 26.2540493),"مصر, مصر"
Croatia/Yugoslavia (former),1995-11-22,1995,1217,UN Security Council Resolution 1023,"Implementation, November 1995",Croatia negotiation process,Peace Agreement,Implementation,"This resolution welcomes the Basic Agreement signed on 12 November 1995, and recognizes the request in that agreement to establish a Transitional Administration. It also stresses the need for the local Serb party to refrain from military action and to cooperate fully. ",5057,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1217,https://www.peaceagreements.org/viewmasterdocument/1217,POINT (97.7453061 64.6863136),"Россия, Россия"
Croatia/Yugoslavia (former),1995-11-22,1995,1217,UN Security Council Resolution 1023,"Implementation, November 1995",Croatia negotiation process,Peace Agreement,Implementation,"This resolution welcomes the Basic Agreement signed on 12 November 1995, and recognizes the request in that agreement to establish a Transitional Administration. It also stresses the need for the local Serb party to refrain from military action and to cooperate fully. ",5069,party,581,CON_581,Oman,,CON,Entity,Country/State,OMA,Oman,OMN,,https://www.peaceagreements.org/view/1217,https://www.peaceagreements.org/viewmasterdocument/1217,POINT (57.0036901 21.0000287),"عمان, عمان"
Croatia/Yugoslavia (former),1996-01-15,1996,1218,UN Security Council Resolution 1037,"Implementation, January 1996",Croatia negotiation process,Peace Agreement,Implementation,"THis UNSC Resolution commits to implementing commmitments made in the Basic Agreement signed on 12 November 1995. These include provisions to establish a United Nations peace-keeping operation, under the name ""United Nations Transitional Administration for Eastern Slavonia, Baranja and Western Sirmium"" (UNTAES).",5077,party,82,CON_82,Egypt,,CON,Entity,Country/State,EGY,Egypt,EGY,,https://www.peaceagreements.org/view/1218,https://www.peaceagreements.org/viewmasterdocument/1218,POINT (29.2675469 26.2540493),"مصر, مصر"
Croatia/Yugoslavia (former),1996-01-15,1996,1218,UN Security Council Resolution 1037,"Implementation, January 1996",Croatia negotiation process,Peace Agreement,Implementation,"THis UNSC Resolution commits to implementing commmitments made in the Basic Agreement signed on 12 November 1995. These include provisions to establish a United Nations peace-keeping operation, under the name ""United Nations Transitional Administration for Eastern Slavonia, Baranja and Western Sirmium"" (UNTAES).",5073,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1218,https://www.peaceagreements.org/viewmasterdocument/1218,POINT (97.7453061 64.6863136),"Россия, Россия"
Kosovo/Serbia/Yugoslavia (former),1998-04-29,1998,1221,Statement of the Contact Group,"Pre-negotiation, April 1998",Kosovo process,Peace Agreement,Pre-negotiation,"This statement by the Contact Group outlines principles for a framework of dialogue and stabilisation between Belgrade and Kosovo Albanian leadership. These include rejection of terrorism, respect for rights of individuals and ethnic groups, cooperation with the OSCE Gonzalez mission, and inter-communal confidence building measures, including implementing the education agreement. ",5094,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1221,https://www.peaceagreements.org/viewmasterdocument/1221,POINT (97.7453061 64.6863136),"Россия, Россия"
Iraq,2004-11-23,2004,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, November 2004",Iraq peace process - second Iraq war,Peace Agreement,Implementation,"UNSC Resolution affirms 12 points agreed International Ministerial Meeting on Iraq was convened in Sharm El Sheikh on November 23rd 2004, arranging for democratic elections and debt restructuring, among other points.
",5143,party,582,CON_582,Tunisia,,CON,Entity,Country/State,TUN,Tunisia,TUN,,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,POINT (9.400138 33.8439408),"تونس, تونس"
Iraq,2004-11-23,2004,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, November 2004",Iraq peace process - second Iraq war,Peace Agreement,Implementation,"UNSC Resolution affirms 12 points agreed International Ministerial Meeting on Iraq was convened in Sharm El Sheikh on November 23rd 2004, arranging for democratic elections and debt restructuring, among other points.
",5144,party,255,CON_255,Algeria,,CON,Entity,Country/State,ALG,Algeria,DZA,,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,POINT (2.9999825 28.0000272),"Algérie, Algérie / ⵍⵣⵣⴰⵢⴻⵔ / الجزائر"
Iraq,2004-11-23,2004,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, November 2004",Iraq peace process - second Iraq war,Peace Agreement,Implementation,"UNSC Resolution affirms 12 points agreed International Ministerial Meeting on Iraq was convened in Sharm El Sheikh on November 23rd 2004, arranging for democratic elections and debt restructuring, among other points.
",5153,party,347,IGO_347,League of Arab States,,IGO,Entity,IGO,LOAS,,,The League of Arab States is an IGO with affiliations to Regional Diplomatic IGOs (International Government Organizations). ,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,POINT (29.309454311030105 30.864637000000002),"جامعة الدول العربية, مطروح, مصر"
Iraq,2004-11-23,2004,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, November 2004",Iraq peace process - second Iraq war,Peace Agreement,Implementation,"UNSC Resolution affirms 12 points agreed International Ministerial Meeting on Iraq was convened in Sharm El Sheikh on November 23rd 2004, arranging for democratic elections and debt restructuring, among other points.
",5139,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,POINT (97.7453061 64.6863136),"Россия, Россия"
