StoreId,Author,Title,Period,Abstract,Year,DegYear,Degree,Country.x,School_Name,Department,Department_Strd,Keywords_Ext,n,City,State,lat,lng,Country.y
305303652,"Snyder-Reinke, Jeffrey P.","Dry spells: Rainmaking, power, and the state in Late Imperial China",Modern,"This dissertation is an investigation of rainmaking activities that were organized or conducted by local officials in late imperial China. This dissertation has two main objectives. First, it seeks to provide a wealth of new data about rainmaking activities that were carried out by Chinese officials. Second, it suggests that this data modifies our understanding of several key issues in the study of Chinese history and religion, such as the content of state orthodoxy, the nature of official religion, and the character of state-society relations. Chapter 1 opens the investigation by providing a brief review of the relevant literature and describing the organization of the study. Chapter 2 gives an overview of official rainmaking by presenting various newspaper accounts of rainmaking activities that took place during three droughts in the Lower Yangzi region in the late nineteenth century. Chapter 3 traces the origins of official rainmaking practices to several rainmaking exemplars in early Chinese history and describes how these exemplars provided the inspiration for an eclectic rainmaking tradition that persisted into the late imperial period. Chapter 4 examines how official rainmaking was treated in the Qing ritual order. It argues that efforts by various actors to systematize rainmaking during this time failed, which led to a general incoherence in the state rainmaking regime. Chapter 5 contends that this incoherence allowed for a wide range of official rainmaking practices to be carried out, practices that this chapter describes in detail. Chapter 6 provides depth to this discussion by describing a rainmaking method that was developed by a Qing magistrate named Ji Dakui and enjoyed immense popularity among officials in the nineteenth century. Chapter 7 explores how official rainmaking was received by local communities. It argues that elites and commoners could shape official rainmaking by persuading or pressuring officials to pray in a way that the community desired. Chapter 8 concludes by exploring the implications of this dissertation for the study of Chinese history and religion more broadly.",2006,2006,Ph.D.,United States,University of Michigan,NA,NA,"History, Religious history, Folklore, China, Imperial, Power, Rainmaking, Religion, Ritual",35,Ann Arbor,Michigan,42.2759,-83.731,United States
305179970,"Nakajima, Chieko","Health, medicine and nation in Shanghai, ca. 1900–1945",Contemporary,"This dissertation explores various connotations and transformations of the idea of “health” in late 19th and early 20th century Shanghai. By examining the relations between “health,” Shanghai society, and municipal politics, this dissertation discusses how political power expressed through an ideology of health developed in Shanghai, and the hegemony exercised by those who defined it. The study begins with a discussion of Shanghai's health care providers: hospitals and drugstores. In the late 19th century, hospitals were introduced into the city by missionaries. In the 20th century, not only medical missionaries but also the local elite as well as Chinese-style doctors engaged in management of hospitals. Hospitals served multiple purposes, including charity, research, education and business. At the same time, Shanghai's entrepreneurs opened new-style drugstores to sell Chinese-made Western medicine. These entrepreneurs not only introduced Western medicine to Shanghai residents but also incorporated “health” into commercial strategies. The dissertation next examines the public health administration in Shanghai in the early 20th century. While the Nationalist state created nationwide health care systems, the Shanghai Municipal Health Bureau took charge of health-related work in the city. The Shanghai Health Bureau had its origin in local organizations. As health care became a part of municipal administration, the connotations of “health” also expanded. In early 20th century Shanghai, “health” meant not only personal well-being but also civic order and national strength. This connection of “health,” civic order and the nation is manifested in health campaigns, in which “health” became a political slogan and a subject of mass mobilization activities. A wide range of measures, which evolved from Shanghai's urban culture, was adopted to disseminate the idea of “health.” The dissertation also discusses the coercive dimensions of health-related work. It points out the political power of “health” and science by focusing on wartime cholera control work in the 1940s. The Japanese occupation during the war was accompanied by the desire of the Japanese forces and the puppet government to enforce policies and to control Shanghai society. As “health” based on modern science became a part of wartime politics, health administrators used “health” to enforce regulations and to supervise people's lives.",2004,2004,Ph.D.,United States,University of Michigan,NA,NA,"History, Science history, China, Health, Medicine, Nation, Shanghai",35,Ann Arbor,Michigan,42.2759,-83.731,United States
304933623,"Chen, Shuang","Where urban migrants met rural settlers: State categories, social boundaries, and wealth stratification in northeast China, 1815–1913",Contemporary,"In this dissertation, I study the implications for patterns of equality and inequality of a common state practice in Chinese history, the creation of population categories with differentiated entitlement rights, using a well-documented example. In 1815, in response to the fiscal challenge of supporting bannermen, an elite population who depended on state stipends for their livelihoods, the court established a state farm in Shuangcheng in Northeast China, planning to relocate metropolitan bannermen from Beijing there to become farmers. The court also relocated rural bannermen from other parts of Northeast China to Shuangcheng to help the metropolitan bannermen adapt to the rural environment. Eventually, 3,000 rural and 698 metropolitan banner households resettled in the 120 banner villages in Shuangcheng, living off the land allocated by the state. The state divided these official immigrants and other unofficial immigrants to this area into four population categories with differentiated entitlements to land: metropolitan and rural bannermen as the haves and floating bannermen and civilian commoners as the have-nots. I demonstrate the implications for inequality of the interplay of state land allocation policies based on population category and local land acquisition practices by analyzing longitudinal individual-level population data, household-level landholding data, and qualitative documents from central and local archives. The state's land allocation policies maintained inequality between categories and promoted equality within them: metropolitan bannermen had twice as much land as rural bannermen, while floating bannermen and civilian commoners were excluded from land allocation altogether. Despite the persistence of various local practices of land accumulation, transaction, and inheritance, the data demonstrate enduring between-category inequalities and within-category equalities among the majority of the population in Shuangcheng from 1870 to 1912. Moreover, tensions built into the unequal distribution of land transformed administrative categories into distinct social groups that transcended individual and polity. By documenting this instance of the state's creation of population categories through the allocation of land and contextualizing it in Chinese history more broadly, this study shows the salience of within-category equalities and between-category inequalities created by state policy in stratification processes in Chinese society.",2009,2009,Ph.D.,United States,University of Michigan,NA,NA,"History, Social structure, China, History, Land distribution, Migrants, Resettlement, Social stratification, State-society relations, Wealth",35,Ann Arbor,Michigan,42.2759,-83.731,United States
304025037,"Buoye, Thomas Michael",Violent disputes over property rights in Guangdong during the Qianlong reign (1736-1795),Modern,"During the eighteenth century, an unprecedented level of population growth in China caused a shift in the relative value of two key factors of production, land and labor, and provided incentives to define and enforce property right in land more strictly. These conditions exacerbated disputes over long-standing property right issues such as boundary and water rights and heightened tensions over issues which were more prevalent in the eighteenth century such as rent defaults, redemptions, and evictions. Efforts to forcefully assert or redefine rights created the potential for disputes, which sometimes became violent. This dissertation examines change over time in the major issues, participants, official disposition, and geographic and temporal distribution of 385 homicides related to disputes over property rights in Guangdong province during the Qianlong reign (1736-1795). The thesis includes an examination of Guangdong's economy during the eighteenth century and the long term trends in the development of property rights in order to establish the broader significance of the disputes. The primary resource materials for the study of disputes are reports of homicides that were forward to the central government in routine memorials to the Ministry of Justice. To illustrate the change over time I rely on a qualitative analysis of the major issues, claims made, and dispute types. initiators of claims, initiators of violence. county locations, date and duration of disputes, names, number, kinship, social and legal status of participants in disputes. evidence of prior efforts at mediation, reporters of disputes, investigating officials, laws invoked, sentencing, and dispositions of claims for 385 disputes. To delineate the broader social and economic environment of eighteenth century Guangdong I rely on contemporary descriptions of eighteenth century Guangdong's economy and society drawn from local histories, Ministry of Revenue documents, and secondary literature in addition to evidence obtained from the homicide reports. The thesis finds that over time homicides related to property right disputes declined. Violence abated as innovations in property rights were incorporated into customary law and, in some cases, belatedly recognized in imperial edicts. The decline in deadly violence also coincided with a shift in economic power in favor of landlords which facilitated a refinement of property rights that benefited land owners and insulated them from disputes. As property rights were defined more clearly and violent disputes declined, the focus of the disputes also changed. Peasants were increasingly forced to compete amongst themselves for a limited supply of land and disputes between competing tenants accounted for a greater share of all violent disputes. Most, but not all of the temporal and geographic variation in the pattern of violent disputes was due to the uneven effects of commercialization and population growth.",1991,1991,Ph.D.,United States,University of Michigan,NA,NA,"History, Social structure, Economic history, China",35,Ann Arbor,Michigan,42.2759,-83.731,United States
3580000057,"Respess, Amanda",The Abode of Water: Shipwreck Evidence and the Maritime Circulation of Medicine Between Iran and China in the 9th Through 14th Centuries,Medieval,"This dissertation traces the role of Persian travelers and physicians in the maritime exchange of medical goods and knowledge between Iran and China between the ninth through the fourteenth centuries, and the afterlife of that exchange in modern museums. The Maritime Silk Road was a cosmopolitan network of premodern trade arteries linking the Far East and Southeast Asia to the Middle East by sea. The long-standing cultural and economic exchange across these thoroughfares dramatically expanded the pharmaceutical ingredients and medicinal recipes available to physicians practicing across the littorals of the Indian Ocean and South China Sea and facilitated the intellectual engagement of scholars with medical theories from afar. Drawing from an archive of shipwreck artifacts that includes medical goods, herbs, trade wares, and the personal effects of seafarers interpreted alongside written accounts of sea travel, medical and philosophical texts, tomb inscriptions, and architecture in port cities, this dissertation explores how the maritime journey of Persian travelers to China influenced the epistemology and practice of Persian medicine. The first chapter addresses the current state of Southeast Asian shipwreck archaeology and traces the trajectories of medical, scientific, and related shipwreck and navigational artifacts within Western museum collections. Chapter two introduces the historical context in which Persian merchants moved in Middle Period China and initiates a discussion of hybridity and resilience. The burning and reconstruction of the Hangzhou Phoenix mosque provides the narrative frame in which repeated outbreaks of violence in Tang and Song port cities are discussed as an analog to theories of the body and disease. Migration, hybridization, and medical collecting are examined as social and medical practices of resilience. The chapter uses archaeological evidence from port cities and the Belitung shipwreck with a narrative account of the massacre of foreign merchants in Guangzhou to situate the early maritime migration of Persian merchants to China within the changing tides of the Tang and Song periods. The third chapter analyzes the maritime trade routes as sites of spiritual and physical risk, humoral vulnerability, and initiation by examining Zoroastrian, Buddhist, and Islamic cosmologies of water and migration evident in religious rituals, medical instructions for seafarers, and the personal effects and crew supplies recovered from the Belitung, Intan, Java Sea, and Pulau Buaya wrecks. These materials are interpreted in light of reflections on the maritime life by travelers who survived the journey to China, leaving behind a ninth-century artistic depiction of a shipwreck, a narrative account, and inscriptions on the tombstones of merchants. Chapter four analyzes the medicines and medical material culture recovered from the Beliting, Java Sea, Intan, Pulau Buaya, and Quanzhou wreck sites within the framework of Persian humoral medicine. The final chapter examines the Tansūqnāma, a fourteenth-century Persian translation of Chinese medical texts, in light of the longue durée of medical exchange between China and Iran and changes to social hierarchies throughout the Mongol Empire that drastically changed the position of Persian merchants in China.",2020,2020,Ph.D.,United States,University of Michigan,Anthropology and History,Anthropology and History,"Indian Ocean World, Persianate World, Maritime Silk Road, Islam in China and Southeast Asia, Shipwreck archaeology, Persian travelers, Medical history,",35,Ann Arbor,Michigan,42.2759,-83.731,United States
305180732,"Hayashi, Natsuko","The linkage between domestic and international conflict: The case of Japanese foreign policy, 1890–1941",Contemporary,"This dissertation examines the linkage between domestic and international conflict. It considers how domestic political unrest influences the foreign policy decisions of government leaders to begin negotiations and to withhold concessions, as well as decisions to initiate, and subsequently escalate military conflicts. I argue that when domestic political conflicts arise between incumbent leaders and their own political allies, the resulting unrest has a significant impact on leaders' foreign policy decisions. I test my argument by exploring Japanese domestic politics and foreign relations with four rival countries (China, Russia, Great Britain and the United States) for the period between 1890 and 1941. The first significant finding is that there is a “conditional” link between leaders' diversionary behavior abroad and the political conflict they confront at home. Japanese leaders are inclined to pursue confrontational foreign policy choices for domestic political considerations only when they are faced with an erosion of coalition support at home. In other words, only a certain type of domestic political unrest is expected to provide leaders with an incentive to choose aggressive foreign policies for the purpose of offsetting domestic political crises. A second important finding is that aggressive foreign policies that Japanese leaders consider using as diversionary tactics include not only initiatives to threaten or use force against foreign rival states, but also decisions to take a harder line in negotiations as well as to escalate military confrontations. My results show that Japanese leaders who are faced with a loss of coalition support are more likely to take initiatives to threaten or actually use force rather than simply taking diplomatic initiatives for a diversionary effect. In addition, these politically insecure leaders are more likely to withhold concessions in negotiations and more likely to escalate ongoing military conflicts as a way of rallying domestic support for the leadership. These findings are drawn from the estimation of multivariate statistical models that explains variation in Japanese diplomatic and military policies during the pre-WWII period. Case studies are also conducted to illustrate the impact of domestic political unrest on foreign policy actions of Japanese government as suggested by statistical tests.",2004,2004,Ph.D.,United States,University of Michigan,NA,NA,"International law, International relations, History, China, Domestic conflict, Foreign policy, Great Britain, International conflict, Japanese, Russia, United States",35,Ann Arbor,Michigan,42.2759,-83.731,United States
304607870,"Nakai, Yoshifumi","Politics of state building and economic development in Manchuria, 1931–1936",Contemporary,"In 1931, Japan occupied Manchuria or Northeast China. This major development resulted largely from a conspiracy of Japan's local forces in the region, the Guandong Army. Unwittingly, Japan acquired the responsibility for a territory that was mostly agricultural, with little economic or political infrastructure. What to do with this suddenly acquired territory and its inhabitants became a major issue for the Japanese organizations in Northeast China and ultimately, for the central government in Tokyo as well. From 1931 to 1936, enormous bureaucratic struggles and individual rivalries affected the course of the region's political and economic development. Different visions were articulated concerning the role Northeast China should play in Japan's national security and economic strategy. The three struggling organizations were the South Manchuria Railway Company, the Guandong Army, and the newly installed government of Manchuria, Ishiwara Kanji, Miyazaki Masayoshi, and Hoshino Naoki were the strong willed leaders who fought over the region's future. The alternative visions were to develop Manchuria in its own right, to integrate it into a comprehensive plan for Japan's development, and to turn it into a military-industrial base for use against the USSR. Drawing upon the theoretical literature on organizational behavior, the thesis illuminates the complex political process through which a development plan—the Five Year Plan for the Industrialization of Manchuria—was finally enacted in 1,936, five years after the occupation began. It never was fully implemented, due to the 1937 Japanese invasion of the rest of China. The story is, however, worth telling for the light it sheds on the politics behind the Japanese expansion of the 1930's.",2000,2000,Ph.D.,United States,University of Michigan,NA,NA,"Political science, History, China, Economic development, Manchuria, Politics, State-building",35,Ann Arbor,Michigan,42.2759,-83.731,United States
305311344,"Gardner, Alexander Patten","The twenty-five great sites of Khams: Religious geography, revelation, and nonsectarianism in ninetheenth-century eastern Tibet",Contemporary,"This dissertation is an exploration of a narrative map known as The Twenty-five Great Sites of Khams. The map is a descriptive list of forty-two religious sites in the southwestern Sino-Tibetan borderlands. It was set forth in two separate versions in the second half of the nineteenth century. As an articulation of regional identity, the map projected religious and social values onto the mountainous terrain and established a geographic representation of Khams that included neither political borders nor administrative structure. Chapter One uses the initial version of the narrative map, produced in 1857 by the treasure revealer ( gter ston ) Mchog gyur gling pa (1829-1870), to investigate three interrelated issues: (1)&#xa0.the category of sacred geography, (2)&#xa0.Tibetan strategies of representing space, and (3)&#xa0.the means by which its author used landscape to legitimate himself and his revelations, or treasures ( gter ma , texts or objects said to have been concealed in the soil of Tibet to be discovered when the time was right). Chapter Two examines the normative tropes of treasure revelation narrative and finds that many elements of a given treasure's history are determined by certain narrative requirements that the tradition continues to maintain. I also argue that in some cases the rituals of revelation were performed not to produce treasure but to consecrate religious sites. Chapter Three examines the second version of the narrative map, composed by 'Jam mgon Kong sprul (1813-1899) in 1867. He composed it at a time when Khams's territorial integrity was threatened by an invading Tibetan army. The author is widely credited in the west with founding the so-called the Rimay movement which was supposedly a response to centuries of Tibetan sectarian prejudice and violence. This chapter reads the narrative map in a way that undermines that notion. It argues that while the map was in some ways a model of nonsectarianism, as it included sites associated with nearly all denominations of Tibetan Buddhism, it pointedly excluded from the religious geography of Khams the Dge lugs pa sect which at that time controlled the Tibetan government and army. In this way it established a geographic representation of Khams that symbolically preserved Khams's independence from Lhasa.",2006,2006,Ph.D.,United States,University of Michigan,NA,NA,"Religion, Religious history, History, Geography, China, Khams, Nineteenth century, Nonsectarianism, Religious geography, Revelation, Tibet",35,Ann Arbor,Michigan,42.2759,-83.731,United States
304927709,"Li, Ji","Becoming faithful: Christianity, literacy, and female consciousness in northeast China, 1830–1930",Contemporary,"This dissertation presents a study about dialogue between contradictions: Christians and pagans, missionaries and converts, foreign and native, male and female, and above all the sacred and the profane. I explore how specific actors such as French Catholic missionaries of the Missions Etrangères de Paris (MEP) translated and disseminated the universality of the Christian message into the particular context of northeast China from the 1830s to the 1930s, and how Chinese Catholic converts, especially, female converts, interpreted and transformed the Catholic faith as a language to articulate an awareness of self. Focusing on the M.E.P Manchuria Mission, I analyze the Catechism and Regulations of the mission, as well as missionary statistical parish reports and private letters by both missionaries and Chinese converts. Understanding how Christianity took root in an Asian context requires that we not only study the universality of the Christian message and the inclusiveness of the missionary effort, but also the mechanisms, institutions, actors, and processes that interpreted the Christian faith through specific language, behavior, and belief. I discuss how the MEP translated the catechism to introduce the concepts and rituals of Christian faith to the rural Chinese. how they designed the Regulation of the Mission to teach the Catechism and to enforce Church discipline on missionaries, catechumens, and converts. and how they required systematic parish reports to measure and assess the success of local religious experience. The dissemination of Christian faith included translations of literal languages of French and Chinese as well as numerical language that observed and measured the “faith” of local converts. it also included the widespread establishment of religious educational system in rural society, which provided much of the educational opportunities for rural men and women and established the first extensive educational system for women in rural China. The Church's religious education produced a new female literacy , which created a new space for rural Christian women, regardless of their family background, to articulate awareness of self and to form/transform a new subjectivity.",2009,2009,Ph.D.,United States,University of Michigan,NA,NA,"Religious history, History, Modern history, Catholicism, Catholicism in northeast China, China, Christianity, French missionary in China, Literacy, Missionaries, Women and religious education",35,Ann Arbor,Michigan,42.2759,-83.731,United States
2080000000,"Kim, Jaymin","Asymmetry and Elastic Sovereignty in the Qing Tributary World: Criminals and Refugees in Three Borderlands, 1630s-1840s",Modern,"This dissertation analyzes how Qing China (1636-1912) and three of its tributary states (Chos?n Korea, Vietnam, Kokand) handled interstate refugees and criminals from the 1630s to the 1840s. I use Classical Chinese and Manchu memorials and diplomatic documents from Qing archives in Beijing and Taipei as well as Chinese, Korean, and Vietnamese published sources to construct a bilateral view of these interstate relations and compare them. My research reveals multiple, flexible, and shifting conceptions of boundaries, jurisdiction, and sovereignty. Boundaries between Qing and its tributaries were not absolute to a Qing court that claimed universal rule, and the court often erased them by adopting tributary refugees as Qing subjects or encroaching on tributary domains. Further, the Qing court often asserted jurisdiction over tributary subjects committing crimes on its soil or against its subjects. In contrast, no tributary court openly asserted jurisdiction over Qing subjects. Together, these cases reveal two defining characteristics of the Qing tributary order: asymmetry and elastic sovereignty. They show how the political norms of early modern Asia defy post-Westphalian norms of inter-state equality and non-interference in the internal affairs of fellow sovereign states. This work breaks new ground in Chinese history by highlighting Qing imperial projects outside today’s Chinese borders and by comparing borderlands in Northeast, Southeast, and Central Asia. It is also a work of world history that combines the connective method and the comparative method in a novel way, focusing on interactions across interstate boundaries in Asia while comparing these Asian borderlands with those in other early modern empires such as Russia and the Ottoman Empire. Lastly, my work engages with the field of international relations by reconstructing the contours of interstate affairs in early modern Asia before the introduction of public international law to the region, thus answering the recent call by scholars for a more inclusive, pluralistic view of international relations.",2018,2018,Ph.D.,United States,University of Michigan,History,History,"Social sciences, Borderlands, Law, Qing, Sovereignty, Tributary system,",35,Ann Arbor,Michigan,42.2759,-83.731,United States
304248665,"Lo, Ming-cheng Miriam",From national physicians to medical modernists: Taiwanese doctors under Japanese rule,Contemporary,"In order to explore the contingent relationship between professionalism and colonialism, this dissertation investigates the radical transformations of Taiwanese doctors' public activity during Japanese occupation. I focus on how these doctors' actions and discourses evolved over three periods. My analysis suggests a set of mechanisms that propelled the changes. In the first period (1920-1931), strong professional autonomy, a liberal, humanist professional culture, and critical discourses in civil society mobilized doctors in anti-colonial activities. In the second period (1932-1936), the decrease in professional autonomy and the increase in civil regulation demobilized these doctors. Beginning in the second and continuing into the third period (1937-1945), doctors' modernist professional culture and promising career opportunities further co-opted them. While these mechanisms generated the conditions for doctors to become anti-colonial, demobilized, or co-opted, these conditions did not dictate the specificity of doctors' public identities. Doctors drew upon their experiences in particular historical junctures to imagine and articulate their identities. They developed a public identity as national physicians in their anti-colonial activities, lost this legacy later, and constructed a new identity as medical modernists as they became co-opted. While focusing on a specific historical period, the dissertation addresses two broader theoretical problems. Focusing on how profession/ethnicity relations are contextualized in state/society relations, I argue that the mobilization of professionals is often embedded in multiple sets of collective action. Thus, colonial professionals tend to de-naturalize their political goals and develop fluid collective identities. This proposition reinstates professions into the heart of civil society. Furthermore, my study of colonial professionals also documents the incompleteness of both colonial domination and resistance, and, accordingly, proposes a hybridization perspective for colonial studies. The hybridization perspective compels us to recognize how the assimilating and destabilizing forces blend to create the colonial hybrid, and how it generates the potential for new types of imagination, political energy, and social identities.",1996,1996,Ph.D.,United States,University of Michigan,NA,NA,"Social structure, History, Political science, Health, China",35,Ann Arbor,Michigan,42.2759,-83.731,United States
304524222,"Luo, Xiaopeng",Market integration and grain policy reform: A case study of the rice market in South China,Contemporary,"After the success of China's de-collectivization in the early 1980s, the cost for the government to maintain its control over surplus grain became prohibitive. But reforms for grain distribution repeatedly failed, forming two similar policy cycles between 1985 and 1997. Liberalizing grain trade seemed to be causing prices to increase after the subsidized government stocks were depleted. And policy makers mistakenly reacted to the price increases by resuming control of grain surpluses, actually fueling food inflation. Driven by the vicissitudes of the government inventories, the trade-off made by the policy makers between the costs and the perceived need to control grain surpluses shifted policy preference between free trade and provincial self-sufficiency. Two complementary econometric approaches for spatial price analysis, the Engle-Granger Cointegration Test and the Parity Bounds Model have been applied to the time series of rice retail prices, collected from nine provinces in South China between 1987–1997. Test results indicated that spatial integration of the rice market in South China has been fragile or unstable for individual market pairs. The overall market tended to be more spatially integrated when price levels (nominal) were rising, but it tended to be more segmented when price levels were falling. Grain market integration was primarily improved by the rise of peasant marketing but it was usually harmed when government trade flows expanded, because government grain stocks were valued in artificial pricing mechanism rather than by market prices. The results of the spatial integration tests are consistent with the fluctuations of government trade flows caused by the two policy reform cycles between 1985 and 1997. As the government lost its cost advantage in grain marketing to the peasants in the 1990s, it became more difficult for the government to control the grain surpluses. Keeping the government prices below the market value was politically troublesome for policy makers, but raising prices closer to market value meant intolerable costs for the government. As a result, policy makers again banned the peasants on grain marketing in 1998, however, this decision only trapped China's grain policy even deeper in a deadlock.",1999,1999,Ph.D.,United States,University of Minnesota,NA,NA,"Agricultural economics, Minority & ethnic groups, Sociology, History, China, Economic transition, Grain marketing, Market integration, Policy reform, Rice market",34,Minneapolis,Minnesota,44.9635,-93.2678,United States
304358518,"Qi, Xiaoxin","A matter of cultural discourse: Religion, nation, gender",Contemporary,"From 1890 to 1950 more than two hundred women from the Midwest went to China as missionaries. This study examines how these evangelical women engaged in diversified intercultural dialogues about gender identity and women's places in family and society. This study argues that the intercultural discourse was not in isolation from, but in the context of the Chinese local history in Henan province where the women missionaries resided. This intercultural discourse was also embedded in the context of the global impact of modernization which became a shared driving force for making social changes in China. The study is composed of two parts. Part One examines the importance of both evangelical women and Chinese women's conceptualization of family and work in their respective evangelical and nationalist contexts. The evangelical women found a common ground in China's modernization that absorbed many Western ideas and values. They looked at their social reform in China's modern education and medicine as a means to reach the goal of Christian conversion. Chinese women embraced the ideas of modern education and professionalization of women in work places. But in theory and practice they related these efforts of social reform to what was considered a unique Chinese family revolution within China's modern, nationalist revolution. Part Two focuses on four specific areas of the gender dialogues: the family, education, medicine, and individual politics. While the more conservative evangelical women did not find much meaning outside the issue of conversion, most other women acknowledged values of cultural differences, and experienced challenges about the separate spheres and women's gender identity. A few evangelical women became sympathizers for the Chinese revolution. Meanwhile, as cultural agents for social changes the women missionaries had a direct impact in Henan province by providing different or new ideas, values, and social services to the local Chinese in Henan province. The thesis concludes that modern, international politics interplayed with positive gender and cultural exchanges between the Midwest women missionaries and the Chinese in rural Henan. It also suggests that the dynamics lay at the heart of modern cultural dialogues between East and West.",1997,1997,Ph.D.,United States,University of Minnesota,NA,NA,"American studies, History, American history, History, China, United States, women missionaries",34,Minneapolis,Minnesota,44.9635,-93.2678,United States
304071208,"Xing, Jun",Baptized in the Fire of Revolution: The American Social Gospel and the YMCA in China: 1919–1937,Contemporary,"This study, based mainly on archival sources, examines how the social gospel, an indigenous American reform ideology, trademarked by its American religious, social and cultural characteristics, was exported to the turbulent Chinese situation in the early twentieth century by the Young Men's Christian Association. Employing Antonio Gramsci's rediscovered theory of cultural hegemony, it argues that the process of implanting the American social gospel onto the Chinese setting involved a constant struggle of resistance, negotiations, and synthesis among multiple ideologies and cultural forces, including the old Protestant evangelicalism, the indigenous Neo-Confucianism, Chinese nationalism and international communism. The social gospel experience in China formed a perplexing but significant chapter in the history of Sino-US cultural relations. The present study is organized around three major themes of the social gospel as reflected in the Chinese YMCA's work. (1) In contrast to the evangelists, the YMCA secretaries, as the Y officers were called, sought to interpret the Christian message in terms of China's cultural heritage. In the process, they challenged the missionary enterprise itself. Their efforts represented a pioneering, if limited, pluralistic vision in cross-cultural communications. (2) With a new sense of cosmopolitanism, the Association intellectuals developed a social reform ideology embodied in the concept of Kingdom of God. Through an analogy with the Confucian idea of Ta Tung Shih chieh, the Y men literally removed the religious overtones of this Kingdom concept, while emphasizing its social and ethical meanings. To broaden the appeals of the social gospel, they even identified a limited philosophical synthesis between communism and Christianity. (3) Christian pacifist ideals formed another important part of the social gospel. As a voluntary agency, the YMCA cultivated a spirit of internationalism in a time of war and violence by sponsoring the ill-fated Institute of Pacific Relations. The Sino-Japanese conflict created an excruciating moral dilemma for the Association men between Christian pacifism and good citizenship. As a result, the YMCA was split into three ideological camps in the mid-1930s.",1993,1993,Ph.D.,United States,University of Minnesota,NA,NA,"Asian History, American history, American studies, Religious history, Cultural relations, YMCA, China, Institute of Pacific Relations, Confucian, Ta Tung Shih chieh",34,Minneapolis,Minnesota,44.9635,-93.2678,United States
305516567,"Kuo, Min-Hsun Christine",The history of human resource development in Taiwan: 1950s–1990s,Contemporary,"This study traced the history of Human Resource Development (HRD) in Taiwan from the 1950s through the 1990s. The author used an historical methodology to review the evolution of HRD strategies and policies adopted by the government, private and public enterprises, civic organizations, and research institutions in Taiwan. The purposes of this study were to trace the history of HRD in Taiwan since the 1950s, identify HRD patterns from the history of HRD in Taiwan since the 1950s, and posit an HRD definition that is derived from the history of HRD in Taiwan. This overview of the government-initiated and government-encouraged emergence of developing human resources to boost Taiwan's economy and enhance Taiwanese welfare is analogous at the macro level to the concept of HRD in business management at the micro level. Since the 1960s, Taiwan's HRD strategy has been integrated with national economic objectives for the nation, and there exists a national structure of government agencies and organizations responsible for planning and implementing these strategies. Since the 1980s, the series of measures designed to liberalize and to restructure the economy have played a vital role in establishing a foundation for employee training and, in particular, enterprise training, in Taiwan. The upgrading of industries and the advancement of competitive ability in the international market since the 1990s certainly has been important in strengthening the role of HRD in Taiwan. Three factors have been fundamental in shaping Taiwan's development of HRD: (1)&#xa0.Dr. Sun Yat-Sen's teachings. (2)&#xa0.the government's commitment to develop its economy and to fulfill social expectations through the development of human resources. and (3)&#xa0.the pragmatic and pluralistic approaches adopted in policy formulation. Finally, the author provided nine patterns derived from the history of HRD, and she also posited three functions for Taiwan's HRD system. In addition, the author provided a definition of HRD derived from the history of HRD in Taiwan—HRD is an intentional, innovative, long-term, and committed process of developing an individual's work-related learning capabilities through vocational education and training, organization development, and career development with an aim to contribute to individual, organizational, and national growth.",2002,2002,Ph.D.,United States,University of Minnesota,NA,NA,"Business education, Vocational education, Education history, History, Public administration, Management, China, Economic restructuring, Human resource development, Taiwan",34,Minneapolis,Minnesota,44.9635,-93.2678,United States
